NAME	TITLE	SCORE	
PCDHGB7	protocadherin gamma subfamily B, 7 [Source:HGNC Symbol;Acc:HGNC:8714]	-7.253447E-6	
LEMD2	LEM domain nuclear envelope protein 2 [Source:HGNC Symbol;Acc:HGNC:21244]	-7.2586363E-6	
VPS35	VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]	-7.2684634E-6	
SNRPGP10	small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]	-7.283525E-6	
PFN1P1	profilin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42989]	-7.2857856E-6	
AXL	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	-7.2870507E-6	
PARP6	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	-7.293972E-6	
PHF5A	PHD finger protein 5A [Source:HGNC Symbol;Acc:HGNC:18000]	-7.29446E-6	
TMEM208	transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]	-7.2965277E-6	
PSMD6	proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]	-7.2978305E-6	
WDCP	WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]	-7.299038E-6	
SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	-7.2993744E-6	
SLC16A5	solute carrier family 16 member 5 [Source:HGNC Symbol;Acc:HGNC:10926]	-7.29942E-6	
MED21	mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]	-7.30255E-6	
SYNPO	synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672]	-7.308465E-6	
R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	-7.3103784E-6	
C3orf62	chromosome 3 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:24771]	-7.318298E-6	
IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	-7.3198707E-6	
CCDC28A	coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]	-7.3209203E-6	
ARPC4	actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]	-7.323046E-6	
TTC38	tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]	-7.3260467E-6	
ZFP64	ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940]	-7.3281326E-6	
MYO5A	myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]	-7.3284964E-6	
MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]	-7.3304122E-6	
SHARPIN	SHANK associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]	-7.3304145E-6	
CDK17	cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]	-7.3332644E-6	
TMEM53	transmembrane protein 53 [Source:HGNC Symbol;Acc:HGNC:26186]	-7.3402703E-6	
SELENOH	selenoprotein H [Source:HGNC Symbol;Acc:HGNC:18251]	-7.3435585E-6	
S100A6	S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496]	-7.3488377E-6	
ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]	-7.3513825E-6	
GTPBP3	GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]	-7.365114E-6	
MVD	mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529]	-7.3670094E-6	
ELF3	E74 like ETS transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3318]	-7.369807E-6	
MYL6B	myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]	-7.3731107E-6	
LRWD1	leucine rich repeats and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21769]	-7.3740803E-6	
NDUFA1	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	-7.3790416E-6	
KLF6	KLF transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]	-7.3852307E-6	
UBXN1	UBX domain protein 1 [Source:HGNC Symbol;Acc:HGNC:18402]	-7.386148E-6	
STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	-7.3895844E-6	
MFSD8	major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486]	-7.391784E-6	
SPPL2B	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]	-7.391862E-6	
PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]	-7.393546E-6	
BTBD19	BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]	-7.3998035E-6	
TUFT1	tuftelin 1 [Source:HGNC Symbol;Acc:HGNC:12422]	-7.403075E-6	
ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	-7.4033505E-6	
WDR74	WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]	-7.4128766E-6	
ULK1	unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]	-7.423465E-6	
COX8A	cytochrome c oxidase subunit 8A [Source:HGNC Symbol;Acc:HGNC:2294]	-7.425469E-6	
MPRIP	myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321]	-7.4254976E-6	
TAPT1	transmembrane anterior posterior transformation 1 [Source:HGNC Symbol;Acc:HGNC:26887]	-7.4263503E-6	
NPM1	nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]	-7.428443E-6	
SLC25A4	solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]	-7.431888E-6	
QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	-7.434252E-6	
TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	-7.43864E-6	
FBXO33	F-box protein 33 [Source:HGNC Symbol;Acc:HGNC:19833]	-7.4422583E-6	
RPL5P4	ribosomal protein L5 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36095]	-7.4473764E-6	
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]	-7.448005E-6	
EMG1	EMG1 N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]	-7.4492077E-6	
TRPV1	transient receptor potential cation channel subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:12716]	-7.4515992E-6	
TBC1D8	TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791]	-7.4629957E-6	
ANAPC11	anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]	-7.4674817E-6	
BRSK1	BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994]	-7.4752948E-6	
SLC25A38	solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054]	-7.4812624E-6	
MPRIPP1	myosin phosphatase Rho interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44594]	-7.4906807E-6	
YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]	-7.4950563E-6	
TRUB2	TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]	-7.5034545E-6	
EP300	E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373]	-7.5037947E-6	
RAI2	retinoic acid induced 2 [Source:HGNC Symbol;Acc:HGNC:9835]	-7.506917E-6	
ARHGAP18	Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]	-7.5095363E-6	
MRPS6	mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:14051]	-7.512378E-6	
PLXNA3	plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	-7.512957E-6	
TTC7B	tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]	-7.513624E-6	
MAPK11	mitogen-activated protein kinase 11 [Source:HGNC Symbol;Acc:HGNC:6873]	-7.51398E-6	
BRD4	bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]	-7.5160324E-6	
NUAK1	NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]	-7.522425E-6	
ATRIP	ATR interacting protein [Source:HGNC Symbol;Acc:HGNC:33499]	-7.522808E-6	
ARAF	A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]	-7.5269736E-6	
PRRT3	proline rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:26591]	-7.5288835E-6	
MMP24OS	MMP24 opposite strand [Source:HGNC Symbol;Acc:HGNC:44421]	-7.5296066E-6	
ALPK3	alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]	-7.5299486E-6	
UBTF	upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511]	-7.5346397E-6	
CTDSPL2	CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]	-7.535197E-6	
DDX51	DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]	-7.536058E-6	
U2SURP	U2 snRNP associated SURP domain containing [Source:HGNC Symbol;Acc:HGNC:30855]	-7.5376956E-6	
IFT140	intraflagellar transport 140 [Source:HGNC Symbol;Acc:HGNC:29077]	-7.5382336E-6	
SRSF6P2	SRSF6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54947]	-7.538614E-6	
CRACDL	CRACD like [Source:HGNC Symbol;Acc:HGNC:33454]	-7.54104E-6	
FITM2	fat storage inducing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16135]	-7.5422076E-6	
DEAF1	DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]	-7.5429657E-6	
ETFA	electron transfer flavoprotein subunit alpha [Source:HGNC Symbol;Acc:HGNC:3481]	-7.544482E-6	
PYGB	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	-7.545273E-6	
NEK11	NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]	-7.5453167E-6	
JAK1	Janus kinase 1 [Source:HGNC Symbol;Acc:HGNC:6190]	-7.5523935E-6	
HINT2	histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344]	-7.556791E-6	
C12orf43	chromosome 12 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:25719]	-7.560597E-6	
RINL	Ras and Rab interactor like [Source:HGNC Symbol;Acc:HGNC:24795]	-7.5629773E-6	
FAM133B	family with sequence similarity 133 member B [Source:HGNC Symbol;Acc:HGNC:28629]	-7.5649164E-6	
CLCN2	chloride voltage-gated channel 2 [Source:HGNC Symbol;Acc:HGNC:2020]	-7.5693324E-6	
FAU	FAU ubiquitin like and ribosomal protein S30 fusion [Source:HGNC Symbol;Acc:HGNC:3597]	-7.57268E-6	
LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]	-7.5733738E-6	
COL5A1	collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]	-7.5810917E-6	
NARF	nuclear prelamin A recognition factor [Source:HGNC Symbol;Acc:HGNC:29916]	-7.5839093E-6	
DIDO1	death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680]	-7.5843172E-6	
SUGP1	SURP and G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18643]	-7.5879357E-6	
ABCF2P1	ATP binding cassette subfamily F member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48841]	-7.588889E-6	
RRP36	ribosomal RNA processing 36 [Source:HGNC Symbol;Acc:HGNC:21374]	-7.601532E-6	
SOX13	SRY-box transcription factor 13 [Source:HGNC Symbol;Acc:HGNC:11192]	-7.6069573E-6	
NDUFA13	NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]	-7.6082224E-6	
DHPS	deoxyhypusine synthase [Source:HGNC Symbol;Acc:HGNC:2869]	-7.6165898E-6	
AHDC1	AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]	-7.619936E-6	
TIMM17B	translocase of inner mitochondrial membrane 17B [Source:HGNC Symbol;Acc:HGNC:17310]	-7.625671E-6	
AMMECR1L	AMMECR1 like [Source:HGNC Symbol;Acc:HGNC:28658]	-7.626144E-6	
PERPP2	PERP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56620]	-7.6275346E-6	
NOTCH2	notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]	-7.6352435E-6	
UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]	-7.636481E-6	
OSGEP	O-sialoglycoprotein endopeptidase [Source:HGNC Symbol;Acc:HGNC:18028]	-7.637164E-6	
TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	-7.637344E-6	
SOD1	superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]	-7.63923E-6	
RPSAP12	ribosomal protein SA pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:6504]	-7.64163E-6	
DDA1	DET1 and DDB1 associated 1 [Source:HGNC Symbol;Acc:HGNC:28360]	-7.641755E-6	
SH2D4A	SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]	-7.642807E-6	
CRIM1	cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]	-7.644618E-6	
POLR2B	RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]	-7.645997E-6	
PRKD2	protein kinase D2 [Source:HGNC Symbol;Acc:HGNC:17293]	-7.646038E-6	
CRIPT	CXXC repeat containing interactor of PDZ3 domain [Source:HGNC Symbol;Acc:HGNC:14312]	-7.648107E-6	
WDR47	WD repeat domain 47 [Source:HGNC Symbol;Acc:HGNC:29141]	-7.65184E-6	
UBE4A	ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]	-7.654545E-6	
ZNF702P	zinc finger protein 702, pseudogene [Source:HGNC Symbol;Acc:HGNC:25775]	-7.656498E-6	
MTCL1	microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]	-7.657672E-6	
CAPN10	calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]	-7.662931E-6	
SNIP1	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	-7.672333E-6	
FAM204A	family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]	-7.674372E-6	
CYLD	CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]	-7.674979E-6	
P2RX4	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]	-7.677021E-6	
ALDH4A1	aldehyde dehydrogenase 4 family member A1 [Source:HGNC Symbol;Acc:HGNC:406]	-7.681554E-6	
NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	-7.681814E-6	
NTPCR	nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:HGNC:28204]	-7.694349E-6	
KCNIP3	potassium voltage-gated channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523]	-7.710401E-6	
NDUFB6	NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701]	-7.717636E-6	
POLD1	DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]	-7.718427E-6	
SHPK	sedoheptulokinase [Source:HGNC Symbol;Acc:HGNC:1492]	-7.719335E-6	
TOP3B	DNA topoisomerase III beta [Source:HGNC Symbol;Acc:HGNC:11993]	-7.720725E-6	
OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26174]	-7.721879E-6	
NME4	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]	-7.723675E-6	
PMM1	phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114]	-7.728247E-6	
TMEM104	transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]	-7.730061E-6	
HSPB1P2	heat shock protein family B (small) member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:5252]	-7.73168E-6	
ADI1	acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]	-7.731891E-6	
RPL28	ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]	-7.734311E-6	
CNKSR3	CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]	-7.736581E-6	
PXDC1	PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]	-7.737379E-6	
AP1G2	adaptor related protein complex 1 subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:556]	-7.740487E-6	
PPP1R16A	protein phosphatase 1 regulatory subunit 16A [Source:HGNC Symbol;Acc:HGNC:14941]	-7.742668E-6	
CAMK2G	calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]	-7.752323E-6	
METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	-7.754486E-6	
FEM1A	fem-1 homolog A [Source:HGNC Symbol;Acc:HGNC:16934]	-7.758781E-6	
RPS15P4	ribosomal protein S15 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:35712]	-7.763746E-6	
MED6	mediator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:19970]	-7.774728E-6	
FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]	-7.77637E-6	
METTL13	methyltransferase 13, eEF1A lysine and N-terminal methyltransferase [Source:HGNC Symbol;Acc:HGNC:24248]	-7.777763E-6	
HACD4	3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]	-7.794012E-6	
AAAS	aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]	-7.810236E-6	
GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]	-7.8156745E-6	
MTCH1	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]	-7.815954E-6	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	-7.8169205E-6	
EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	-7.819604E-6	
NEMF	nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663]	-7.819697E-6	
PPFIBP2	PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]	-7.8212515E-6	
RPL8P4	ribosomal protein L8 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:35555]	-7.827064E-6	
MYL12A	myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]	-7.828695E-6	
FAM83G	family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]	-7.8289E-6	
IMP4	IMP U3 small nucleolar ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:30856]	-7.831001E-6	
PHLDB3	pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]	-7.838274E-6	
POMT2	protein O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19743]	-7.839269E-6	
SOCS2-AS1	SOCS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27054]	-7.844733E-6	
CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084]	-7.846454E-6	
P3H2	prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]	-7.852456E-6	
CARHSP1	calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]	-7.85476E-6	
EPSTI1	epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]	-7.854901E-6	
DNMBP	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]	-7.858056E-6	
CELF1	CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]	-7.8661205E-6	
MAPKAP1	MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]	-7.869468E-6	
PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	-7.874166E-6	
COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	-7.878065E-6	
LINC01106	long intergenic non-protein coding RNA 1106 [Source:HGNC Symbol;Acc:HGNC:26769]	-7.878779E-6	
KIF1C	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]	-7.881895E-6	
GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17842]	-7.88354E-6	
EEF1B2P3	eukaryotic translation elongation factor 1 beta 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:3210]	-7.886014E-6	
ANTKMT	adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152]	-7.892196E-6	
PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:19299]	-7.892913E-6	
DVL1	dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]	-7.893666E-6	
PRPS1	phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]	-7.89368E-6	
SGPP1	sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]	-7.893982E-6	
NDUFB9	NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]	-7.901913E-6	
PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135]	-7.904928E-6	
HNRNPKP4	heterogeneous nuclear ribonucleoprotein K pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42377]	-7.905462E-6	
YJU2	YJU2 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:25518]	-7.91168E-6	
AHSA1	activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]	-7.9145875E-6	
AKAP13	A-kinase anchoring protein 13 [Source:HGNC Symbol;Acc:HGNC:371]	-7.916119E-6	
ZNF358	zinc finger protein 358 [Source:HGNC Symbol;Acc:HGNC:16838]	-7.919031E-6	
MED23	mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372]	-7.933281E-6	
ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:18412]	-7.936747E-6	
STK16	serine/threonine kinase 16 [Source:HGNC Symbol;Acc:HGNC:11394]	-7.9372485E-6	
GIT1	GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]	-7.938591E-6	
EHMT1	euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]	-7.943307E-6	
DPM3	dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]	-7.945874E-6	
ASL	argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]	-7.946255E-6	
ARF4	ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]	-7.955077E-6	
RNF123	ring finger protein 123 [Source:HGNC Symbol;Acc:HGNC:21148]	-7.959128E-6	
CHID1	chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]	-7.971246E-6	
MORF4L1	mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]	-7.97342E-6	
LRCH3	leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]	-7.973799E-6	
GNB2	G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]	-7.974022E-6	
RNF149	ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]	-7.977499E-6	
TNIP1	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]	-7.97975E-6	
POLR2J	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]	-7.980461E-6	
ILF3	interleukin enhancer binding factor 3 [Source:HGNC Symbol;Acc:HGNC:6038]	-7.982594E-6	
LSM1	LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]	-7.982617E-6	
FASN	fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]	-7.992153E-6	
TMEM30A	transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]	-7.99225E-6	
DGKZP1	diacylglycerol kinase zeta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39263]	-7.9946185E-6	
PCIF1	phosphorylated CTD interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:16200]	-7.994869E-6	
YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]	-7.99504E-6	
GNL3	G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]	-8.007537E-6	
SERTAD4	SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]	-8.008614E-6	
AMDHD2	amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262]	-8.0133705E-6	
DGKQ	diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]	-8.015163E-6	
RRAS	RAS related [Source:HGNC Symbol;Acc:HGNC:10447]	-8.016041E-6	
EMC3	ER membrane protein complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:23999]	-8.024255E-6	
PP7080	uncharacterized LOC25845 [Source:NCBI gene (formerly Entrezgene);Acc:25845]	-8.029427E-6	
ANXA7	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]	-8.036943E-6	
ANXA3	annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]	-8.042263E-6	
B4GALT3	beta-1,4-galactosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:926]	-8.048978E-6	
PGK1P2	phosphoglycerate kinase 1, pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:8899]	-8.050613E-6	
MAD2L1BP	MAD2L1 binding protein [Source:HGNC Symbol;Acc:HGNC:21059]	-8.051609E-6	
TPT1P9	TPT1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:49299]	-8.05252E-6	
PPP2R1B	protein phosphatase 2 scaffold subunit Abeta [Source:HGNC Symbol;Acc:HGNC:9303]	-8.054262E-6	
INTS11	integrator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:26052]	-8.0561795E-6	
MAOA	monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]	-8.059075E-6	
LINC00839	long intergenic non-protein coding RNA 839 [Source:HGNC Symbol;Acc:HGNC:28269]	-8.059351E-6	
CAPRIN2	caprin family member 2 [Source:HGNC Symbol;Acc:HGNC:21259]	-8.059823E-6	
CA5B	carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378]	-8.061075E-6	
LMNA	lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]	-8.064244E-6	
PTGES2	prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]	-8.067757E-6	
